94880,27.773
94900,27.773
94920,27.773
94940,27.773
94960,27.773
94980,27.773
95000,27.773
95020,27.773
95040,27.773
95060,27.773
95080,27.773
95100,27.773
95120,27.773
95140,27.773
95160,27.773
95180,27.773
95200,27.773
95220,27.773
95240,27.773
95260,27.773
95280,27.773
95300,27.773
95320,27.773
95340,27.773
95360,27.773
95380,27.773
95400,27.773
95420,27.773
95440,27.773
95460,27.773
95480,27.773
95500,27.773
95520,27.773
95540,27.773
95560,27.773
95580,27.773
95600,27.773
95620,27.773
95640,27.773
95660,27.773
95680,27.773
95700,27.773
95720,27.773
95740,27.773
95760,27.773
95780,27.773
95800,27.773
95820,27.773
95840,27.773
95860,27.773
95880,27.773
95900,27.773
95920,27.773
95940,27.773
95960,27.773
95980,27.773
96000,27.773
96020,27.773
96040,27.773
96060,27.773
96080,27.773
96100,27.773
96120,27.949
96140,28.828
96160,30.586
96180,31.992
96200,32.168
96220,31.289
96240,30.234
96260,29.004
96280,27.773
96300,26.543
96320,25.137
96340,23.906
96360,22.852
96380,22.148
96400,21.621
96420,21.445
96440,21.270
96460,21.270
96480,21.270
96500,20.918
96520,20.566
96540,20.039
96560,19.512
96580,18.984
96600,18.281
96620,17.578
96640,16.875
96660,16.348
96680,16.172
96700,15.996
96720,15.820
96740,16.172
96760,16.699
96780,17.578
96800,18.633
96820,20.039
96840,21.445
96860,22.852
96880,24.258
96900,25.488
96920,26.895
96940,27.949
96960,28.652
96980,28.828
97000,28.652
97020,27.949
97040,26.895
97060,25.664
97080,24.082
97100,22.500
97120,20.742
97140,18.984
97160,17.578
97180,16.348
97200,15.469
97220,15.117
97240,15.117
97260,15.645
97280,16.348
97300,17.402
97320,18.633
97340,20.039
97360,21.621
97380,23.027
97400,24.434
97420,25.488
97440,26.367
97460,27.070
97480,27.246
97500,27.070
97520,26.543
97540,25.664
97560,24.609
97580,23.379
97600,21.973
97620,20.742
97640,19.336
97660,18.105
97680,17.227
97700,16.523
97720,16.172
97740,16.172
97760,16.523
97780,17.051
97800,18.105
97820,19.160
97840,20.391
97860,21.797
97880,23.203
97900,24.258
97920,25.312
97940,26.016
97960,26.895
97980,28.652
98000,31.289
98020,34.805
98040,39.375
98060,44.648
98080,49.746
98100,54.492
98120,58.359
98140,62.051
98160,66.094
98180,71.367
98200,77.344
98220,83.320
98240,88.594
98260,92.813
98280,96.680
98300,100.371
98320,103.887
98340,107.227
98360,109.863
98380,111.797
98400,113.555
98420,115.488
98440,117.422
98460,119.531
98480,121.289
98500,123.223
98520,124.980
98540,126.563
98560,127.969
98580,129.023
98600,129.902
98620,130.605
98640,131.309
98660,131.660
98680,131.836
98700,131.836
98720,131.484
98740,130.957
98760,130.430
98780,129.902
98800,129.375
98820,128.848
98840,128.320
98860,127.617
98880,126.914
98900,126.211
98920,125.508
98940,124.805
98960,124.102
98980,123.398
99000,122.871
99020,122.344
99040,122.168
99060,122.168
99080,121.992
99100,121.641
99120,121.465
99140,121.289
99160,121.289
99180,121.113
99200,121.113
99220,121.289
99240,121.641
99260,121.816
99280,122.168
99300,122.520
99320,122.871
99340,123.223
99360,123.398
99380,123.574
99400,123.750
99420,123.750
99440,123.750
99460,123.398
99480,122.871
99500,122.520
99520,122.168
99540,121.992
99560,121.816
99580,121.641
99600,121.641
99620,121.816
99640,121.992
99660,122.168
99680,122.344
99700,122.695
99720,123.047
99740,123.398
99760,123.750
99780,124.102
99800,124.277
99820,124.629
99840,125.156
99860,125.684
99880,126.211
99900,126.738
99920,127.090
99940,127.617
99960,128.320
99980,128.848
100000,129.375
100020,129.902
100040,130.254
100060,130.605
100080,130.957
100100,131.309
100120,131.484
100140,131.660
100160,131.836
100180,132.012
100200,132.187
100220,132.715
100240,133.242
100260,133.770
100280,134.121
100300,134.473
100320,134.824
100340,135.176
100360,135.703
100380,136.055
100400,136.582
100420,136.934
100440,137.285
100460,137.637
100480,137.988
100500,138.164
100520,138.516
100540,138.691
100560,138.867
100580,139.043
100600,139.219
100620,139.395
100640,139.570
100660,139.570
100680,139.922
100700,140.273
100720,140.801
100740,141.328
100760,142.031
100780,142.559
100800,142.910
100820,143.086
100840,143.437
100860,143.789
100880,144.141
100900,144.668
100920,145.195
100940,145.898
100960,146.426
100980,146.777
101000,146.953
101020,146.953
101040,146.777
101060,146.602
101080,146.426
101100,146.250
101120,145.898
101140,145.547
101160,145.371
101180,145.195
101200,145.020
101220,144.844
101240,144.844
101260,144.844
101280,144.844
101300,145.195
101320,145.371
101340,145.547
101360,145.898
101380,146.250
101400,146.426
101420,146.777
101440,146.953
101460,147.129
101480,147.305
101500,147.480
101520,147.480
101540,147.480
101560,147.480
101580,147.305
101600,146.777
101620,145.723
101640,141.152
101660,132.187
101680,119.180
101700,101.953
101720,80.859
101740,56.602
101760,30.234
101780,3.164
101800,-22.324
101820,-45.352
101840,-64.863
101860,-80.156
101880,-91.230
101900,-97.910
101920,-100.547
101940,-98.789
101960,-92.988
101980,-82.969
102000,-68.730
102020,-50.273
102040,-28.301
102060,-3.340
102080,23.027
102100,49.043
102120,73.477
102140,94.746
102160,112.500
102180,125.859
102200,135.176
102220,140.098
102240,140.801
102260,137.461
102280,129.902
102300,117.949
102320,101.953
102340,81.914
102360,58.535
102380,33.047
102400,6.855
102420,-18.281
102440,-40.957
102460,-60.469
102480,-75.762
102500,-87.012
102520,-93.867
102540,-96.328
102560,-94.746
102580,-88.945
102600,-78.750
102620,-64.512
102640,-46.055
102660,-24.258
102680,0.352
102700,26.016
102720,51.504
102740,75.059
102760,95.625
102780,112.324
102800,124.980
102820,133.242
102840,137.285
102860,137.285
102880,132.715
102900,124.102
102920,111.270
102940,94.219
102960,73.477
102980,49.922
103000,24.609
103020,-0.879
103040,-24.961
103060,-46.230
103080,-63.984
103100,-77.520
103120,-87.012
103140,-91.934
103160,-92.813
103180,-89.297
103200,-81.563
103220,-69.609
103240,-53.613
103260,-33.750
103280,-10.898
103300,14.063
103320,39.199
103340,63.457
103360,84.902
103380,103.184
103400,117.422
103420,127.441
103440,133.066
103460,134.473
103480,131.660
103500,124.629
103520,113.203
103540,97.734
103560,78.398
103580,56.074
103600,31.465
103620,6.504
103640,-17.578
103660,-39.199
103680,-57.656
103700,-72.070
103720,-82.266
103740,-88.242
103760,-89.824
103780,-87.188
103800,-80.332
103820,-69.082
103840,-53.789
103860,-34.805
103880,-12.656
103900,11.602
103920,36.387
103940,60.117
103960,81.563
103980,99.668
104000,114.082
104020,124.102
104040,129.902
104060,131.309
104080,128.672
104100,121.465
104120,110.215
104140,94.922
104160,75.762
104180,53.613
104200,29.531
104220,5.098
104240,-18.281
104260,-39.375
104280,-57.129
104300,-70.840
104320,-80.332
104340,-85.605
104360,-86.660
104380,-83.320
104400,-75.762
104420,-63.984
104440,-48.164
104460,-28.652
104480,-6.328
104500,17.578
104520,41.660
104540,64.512
104560,84.902
104580,101.777
104600,114.609
104620,123.398
104640,127.793
104660,127.969
104680,123.926
104700,115.488
104720,102.832
104740,86.484
104760,66.445
104780,43.945
104800,20.039
104820,-3.867
104840,-26.016
104860,-45.352
104880,-61.172
104900,-72.949
104920,-80.684
104940,-83.848
104960,-82.793
104980,-77.520
105000,-68.027
105020,-54.316
105040,-36.914
105060,-16.172
105080,6.680
105100,30.410
105120,53.613
105140,74.707
105160,92.988
105180,107.402
105200,117.773
105220,123.926
105240,125.684
105260,123.223
105280,116.543
105300,105.645
105320,90.703
105340,72.246
105360,50.801
105380,27.598
105400,4.043
105420,-18.281
105440,-38.145
105460,-54.844
105480,-67.500
105500,-76.289
105520,-80.508
105540,-80.684
105560,-76.465
105580,-68.027
105600,-55.371
105620,-39.023
105640,-19.336
105660,2.637
105680,26.016
105700,48.867
105720,69.961
105740,88.418
105760,103.184
105780,113.906
105800,120.586
105820,122.871
105840,121.113
105860,114.785
105880,104.414
105900,90.176
105920,72.070
105940,51.328
105960,28.828
105980,5.801
106000,-16.348
106020,-36.035
106040,-52.383
106060,-65.039
106080,-73.652
106100,-78.047
106120,-78.047
106140,-73.828
106160,-65.215
106180,-52.734
106200,-36.563
106220,-17.051
106240,4.746
106260,27.422
106280,49.922
106300,70.488
106320,88.242
106340,102.480
106360,112.676
106380,118.652
106400,120.586
106420,117.949
106440,111.270
106460,100.547
106480,85.781
106500,67.500
106520,46.758
106540,24.258
106560,1.758
106580,-19.336
106600,-38.145
106620,-53.613
106640,-65.215
106660,-72.773
106680,-76.113
106700,-75.059
106720,-69.785
106740,-60.469
106760,-47.109
106780,-30.059
106800,-10.195
106820,11.602
106840,33.926
106860,55.371
106880,74.883
106900,91.230
106920,104.063
106940,112.852
106960,117.422
106980,117.598
107000,113.730
107020,105.645
107040,93.516
107060,77.520
107080,58.711
107100,37.441
107120,15.293
107140,-6.328
107160,-26.367
107180,-43.418
107200,-57.129
107220,-66.797
107240,-72.422
107260,-73.652
107280,-70.840
107300,-63.633
107320,-52.559
107340,-37.617
107360,-19.512
107380,1.055
107400,22.852
107420,44.648
107440,64.863
107460,82.441
107480,96.680
107500,107.227
107520,113.555
107540,115.664
107560,113.555
107580,107.402
107600,97.031
107620,82.969
107640,65.391
107660,45.352
107680,23.906
107700,2.285
107720,-17.930
107740,-36.035
107760,-50.625
107780,-61.699
107800,-68.555
107820,-71.367
107840,-69.961
107860,-64.336
107880,-54.492
107900,-40.957
107920,-24.082
107940,-4.570
107960,16.523
107980,37.969
108000,58.359
108020,76.465
108040,91.406
108060,102.656
108080,110.039
108100,113.203
108120,112.148
108140,107.051
108160,97.734
108180,84.551
108200,68.203
108220,48.867
108240,28.125
108260,6.855
108280,-13.359
108300,-31.465
108320,-46.582
108340,-58.008
108360,-65.566
108380,-68.906
108400,-68.027
108420,-63.105
108440,-54.141
108460,-41.133
108480,-24.961
108500,-5.977
108520,14.590
108540,35.508
108560,55.723
108580,73.652
108600,88.594
108620,100.020
108640,107.578
108660,110.918
108680,110.215
108700,105.293
108720,96.328
108740,83.496
108760,67.500
108780,48.691
108800,28.301
108820,7.383
108840,-12.480
108860,-30.234
108880,-45.000
108900,-56.250
108920,-63.633
108940,-66.797
108960,-65.918
108980,-60.820
109000,-51.680
109020,-38.848
109040,-22.852
109060,-4.043
109080,16.172
109100,36.738
109120,56.250
109140,73.652
109160,88.066
109180,98.965
109200,105.996
109220,108.984
109240,107.754
109260,102.305
109280,93.164
109300,80.156
109320,63.809
109340,45.176
109360,24.961
109380,4.746
109400,-14.590
109420,-31.465
109440,-45.527
109460,-55.898
109480,-62.402
109500,-64.863
109520,-63.105
109540,-57.305
109560,-47.637
109580,-34.277
109600,-17.930
109620,0.879
109640,20.918
109660,40.957
109680,59.590
109700,76.113
109720,89.473
109740,99.316
109760,105.117
109780,107.051
109800,104.766
109820,98.438
109840,88.242
109860,74.355
109880,57.656
109900,38.848
109920,18.984
109940,-0.703
109960,-18.984
109980,-34.980
110000,-47.637
110020,-56.602
110040,-61.699
110060,-62.754
110080,-59.590
110100,-52.559
110120,-41.836
110140,-27.598
110160,-10.547
110180,8.438
110200,28.301
110220,47.461
110240,65.215
110260,80.332
110280,92.109
110300,100.195
110320,104.414
110340,104.590
110360,100.547
110380,92.813
110400,81.211
110420,66.445
110440,49.043
110460,29.883
110480,10.195
110500,-8.613
110520,-25.664
110540,-39.727
110560,-50.625
110580,-57.656
110600,-60.820
110620,-59.941
110640,-54.844
110660,-46.055
110680,-33.750
110700,-18.281
110720,-0.527
110740,18.633
110760,37.969
110780,56.250
110800,72.422
110820,85.605
110840,95.273
110860,101.250
110880,103.184
110900,101.074
110920,95.098
110940,85.254
110960,72.070
110980,55.898
111000,37.793
111020,18.633
111040,-0.352
111060,-17.930
111080,-33.047
111100,-45.176
111120,-53.613
111140,-58.359
111160,-58.887
111180,-55.723
111200,-48.340
111220,-37.441
111240,-23.379
111260,-6.680
111280,11.777
111300,30.937
111320,49.219
111340,65.918
111360,79.980
111380,90.703
111400,97.910
111420,101.250
111440,100.547
111460,95.801
111480,87.363
111500,75.410
111520,60.293
111540,43.066
111560,24.434
111580,5.625
111600,-12.129
111620,-27.773
111640,-40.605
111660,-49.922
111680,-55.547
111700,-57.305
111720,-55.020
111740,-49.043
111760,-39.199
111780,-26.016
111800,-10.195
111820,7.559
111840,26.191
111860,44.473
111880,61.348
111900,75.762
111920,87.188
111940,95.098
111960,98.965
111980,99.141
112000,95.449
112020,87.891
112040,76.641
112060,62.402
112080,45.879
112100,27.773
112120,9.141
112140,-8.438
112160,-24.258
112180,-37.441
112200,-47.109
112220,-53.262
112240,-55.547
112260,-53.965
112280,-48.516
112300,-39.375
112320,-26.895
112340,-11.602
112360,5.625
112380,23.906
112400,41.836
112420,58.535
112440,73.125
112460,84.551
112480,92.637
112500,97.031
112520,97.559
112540,94.219
112560,87.012
112580,76.465
112600,62.754
112620,46.582
112640,28.828
112660,10.723
112680,-6.680
112700,-22.324
112720,-35.332
112740,-45.176
112760,-51.328
112780,-53.789
112800,-52.383
112820,-47.109
112840,-38.320
112860,-26.191
112880,-11.250
112900,5.625
112920,23.379
112940,41.133
112960,57.480
112980,71.895
113000,83.145
113020,91.055
113040,95.449
113060,95.801
113080,92.461
113100,85.430
113120,74.883
113140,61.348
113160,45.527
113180,28.125
113200,10.371
113220,-6.680
113240,-21.973
113260,-34.629
113280,-44.121
113300,-49.922
113320,-52.207
113340,-50.625
113360,-45.176
113380,-36.211
113400,-24.082
113420,-9.316
113440,7.383
113460,24.961
113480,42.188
113500,58.184
113520,71.895
113540,82.793
113560,90.176
113580,94.043
113600,94.043
113620,90.352
113640,82.969
113660,72.246
113680,58.711
113700,42.891
113720,25.664
113740,8.262
113760,-8.262
113780,-22.852
113800,-34.980
113820,-43.770
113840,-49.043
113860,-50.625
113880,-48.340
113900,-42.539
113920,-33.223
113940,-20.742
113960,-5.801
113980,10.723
114000,27.949
114020,44.824
114040,60.117
114060,73.125
114080,83.145
114100,89.824
114120,92.813
114140,92.109
114160,87.715
114180,79.805
114200,68.555
114220,54.668
114240,38.672
114260,21.797
114280,4.746
114300,-11.074
114320,-24.785
114340,-35.859
114360,-43.594
114380,-47.988
114400,-48.691
114420,-45.527
114440,-38.848
114460,-29.004
114480,-16.172
114500,-1.055
114520,15.469
114540,32.168
114560,48.340
114580,62.754
114600,74.707
114620,83.672
114640,89.297
114660,91.230
114680,89.473
114700,84.023
114720,75.410
114740,63.633
114760,49.219
114780,33.398
114800,16.699
114820,0.527
114840,-14.238
114860,-26.719
114880,-36.387
114900,-43.066
114920,-46.230
114940,-45.703
114960,-41.660
114980,-34.102
115000,-23.379
115020,-10.195
115040,5.098
115060,21.094
115080,37.090
115100,52.031
115120,65.039
115140,75.762
115160,83.320
115180,87.539
115200,88.066
115220,85.078
115240,78.750
115260,69.082
115280,56.602
115300,42.188
115320,26.543
115340,10.723
115360,-4.395
115380,-17.578
115400,-28.301
115420,-36.211
115440,-40.605
115460,-41.309
115480,-38.848
115500,-33.223
115520,-24.434
115540,-12.832
115560,0.703
115580,15.469
115600,30.410
